game type,no. players,blinds,players order,hero cards,players cards,game details,rake,jackpot
6-max,6,"[0.01, 0.02]","['fa32eae8', '4ecc635d', 'c2744cb9', 'a5de0145', 'Hero', 'd403ba1f']",[2c 8h],"['', '', '', '', '[2c 8h]', '']","{'player': ['fa32eae8', '4ecc635d', 'c2744cb9', 'a5de0145', 'Hero', 'd403ba1f', 'fa32eae8', '4ecc635d', '4ecc635d', 'c2744cb9', 'a5de0145', 'd403ba1f', '4ecc635d', 'c2744cb9', 'a5de0145', 'd403ba1f', '4ecc635d', 'c2744cb9', 'fa32eae8', '4ecc635d', 'c2744cb9', 'a5de0145', 'Hero', 'd403ba1f'], 'stack': [3.42, 0.48, 3.39, 5.08, 2.03, 1.98, 3.42, 0.48, 0.48, 3.39, 5.08, 1.98, 0.48, 3.39, 5.02, 1.98, 0.48, 3.39, 3.42, 0.48, 3.39, 5.23, 2.03, 1.98], 'action': ['sb', 'bb', 'call', 'call', 'fold', 'call', 'fold', 'check', 'check', 'check', 'check', 'check', 'check', 'check', 'bet', 'fold', 'fold', 'fold', 'lose', 'lose', 'lose', 'win', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0.02, 0.02, 0, 0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0, 0, 0, -0.01, -0.02, -0.02, 0.07, 0, -0.02], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 1, 2, 3, 5, 1, 2, 3, 5, 1, 2, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], ['6d', '7s', '7d'], ['6d', '7s', '7d'], ['6d', '7s', '7d'], ['6d', '7s', '7d'], ['6d', '7s', '7d', 'Js'], ['6d', '7s', '7d', 'Js'], ['6d', '7s', '7d', 'Js'], ['6d', '7s', '7d', 'Js'], ['6d', '7s', '7d', 'Js'], ['6d', '7s', '7d', 'Js'], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.05, 0.07, 0.07, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001, 0, 0, 0, 0, 0, 0, 0.06, 0.06, 0.06, 0.06, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001, 0.09000000000000001]}",0.0,0.0
6-max,6,"[0.01, 0.02]","['4ecc635d', 'c2744cb9', 'a5de0145', 'Hero', 'd403ba1f', 'fa32eae8']",[2c Ts],"['', '', '', '[2c Ts]', '', '']","{'player': ['4ecc635d', 'c2744cb9', 'a5de0145', 'Hero', 'd403ba1f', 'fa32eae8', '4ecc635d', 'c2744cb9', '4ecc635d', 'c2744cb9', 'a5de0145', 'Hero', 'd403ba1f', 'fa32eae8'], 'stack': [0.47, 3.37, 5.17, 2.03, 1.94, 3.42, 0.47, 3.37, 0.47, 3.37, 5.17, 2.03, 2.07, 3.42], 'action': ['sb', 'bb', 'fold', 'fold', 'raise', 'fold', 'fold', 'fold', 'lose', 'lose', 'lose', 'lose', 'win', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0.06, 0, 0, 0, -0.01, -0.02, 0, 0, 0.03, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.09, 0.09, 0.09, 0.09, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999]}",0.0,0.0
6-max,6,"[0.01, 0.02]","['a58d11ff', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero']",[3d Kc],"['', '', '', '', '', '[3d Kc]']","{'player': ['a58d11ff', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff', '323ba4b2', 'a58d11ff', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero'], 'stack': [2.34, 1.48, 1.33, 1.75, 2.15, 1.72, 2.34, 1.48, 2.34, 1.48, 1.33, 1.88, 2.15, 1.72], 'action': ['sb', 'bb', 'fold', 'raise', 'fold', 'fold', 'fold', 'fold', 'lose', 'lose', 'lose', 'win', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0.06, 0, 0, 0, 0, -0.01, -0.02, 0, 0.03, 0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.03, 0.09, 0.09, 0.09, 0.09, 0.09, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999]}",0.0,0.0
6-max,6,"[0.01, 0.02]","['c2744cb9', 'a5de0145', 'Hero', 'd403ba1f', 'fa32eae8', '4ecc635d']",[6c 6h],"['', '', ['6c', '6h'], '', ['Qh', 'Qs'], '']","{'player': ['c2744cb9', 'a5de0145', 'Hero', 'd403ba1f', 'fa32eae8', '4ecc635d', 'c2744cb9', 'a5de0145', 'Hero', 'Hero', 'fa32eae8', 'Hero', 'Hero', 'fa32eae8', 'Hero', 'fa32eae8', 'c2744cb9', 'a5de0145', 'Hero', 'd403ba1f', 'fa32eae8', '4ecc635d'], 'stack': [3.36, 5.15, 1.97, 2.03, 3.24, 0.47, 3.36, 5.15, 1.85, 1.85, 3.08, 1.69, 1.69, 3.08, 1.41, 2.8, 3.36, 5.15, 1.41, 2.03, 3.99, 0.47], 'action': ['sb', 'bb', 'raise', 'fold', 'raise', 'fold', 'fold', 'fold', 'call', 'check', 'bet', 'call', 'check', 'check', 'bet', 'call', 'lose', 'lose', 'lose', 'lose', 'win', 'lose'], 'actions_detail': [0.01, 0.02, 0.06, 0, 0.18, 0, 0, 0, 0.12, 0, 0.16, 0.16, 0, 0, 0.28, 0.28, -0.01, -0.02, -0.62, 0, 0.65, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 2, 2, 4, 2, 2, 4, 2, 4, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], [], ['Jd', '4c', '4s'], ['Jd', '4c', '4s'], ['Jd', '4c', '4s'], ['Jd', '4c', '4s', '3h'], ['Jd', '4c', '4s', '3h'], ['Jd', '4c', '4s', '3h', '9h'], ['Jd', '4c', '4s', '3h', '9h'], ['Jd', '4c', '4s', '3h', '9h'], ['Jd', '4c', '4s', '3h', '9h'], ['Jd', '4c', '4s', '3h', '9h'], ['Jd', '4c', '4s', '3h', '9h'], ['Jd', '4c', '4s', '3h', '9h'], ['Jd', '4c', '4s', '3h', '9h']], 'round chips': [0.03, 0.03, 0.09, 0.09, 0.27, 0.27, 0.27, 0.27, 0.39, 0, 0.16, 0.32, 0, 0, 0.28, 0.56, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.39, 0.39, 0.39, 0.71, 0.71, 0.71, 0.71, 1.27, 1.27, 1.27, 1.27, 1.27, 1.27]}",0.06,0.02
6-max,6,"[0.01, 0.02]","['323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff']",[5d 7h],"[['6h', 'Th'], ['2c', '2h'], '', '', '[5d 7h]', '']","{'player': ['323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff', '323ba4b2', '37e20760', '323ba4b2', '37e20760', '323ba4b2', '37e20760', '323ba4b2', '37e20760', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff'], 'stack': [1.47, 1.31, 1.84, 2.15, 1.72, 2.34, 1.42, 1.27, 1.42, 1.27, 1.36, 1.21, 1.36, 1.21, 1.48, 1.33, 1.84, 2.15, 1.72, 2.34], 'action': ['sb', 'bb', 'fold', 'fold', 'fold', 'fold', 'raise', 'call', 'check', 'check', 'bet', 'call', 'check', 'check', 'win', 'win', 'lose', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0, 0, 0.06, 0.04, 0, 0, 0.06, 0.06, 0, 0, 0.0, 0.0, 0, 0, 0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], ['8d', '8s', 'Ac'], ['8d', '8s', 'Ac'], ['8d', '8s', 'Ac', 'Ad'], ['8d', '8s', 'Ac', 'Ad'], ['8d', '8s', 'Ac', 'Ad', 'Jh'], ['8d', '8s', 'Ac', 'Ad', 'Jh'], ['8d', '8s', 'Ac', 'Ad', 'Jh'], ['8d', '8s', 'Ac', 'Ad', 'Jh'], ['8d', '8s', 'Ac', 'Ad', 'Jh'], ['8d', '8s', 'Ac', 'Ad', 'Jh'], ['8d', '8s', 'Ac', 'Ad', 'Jh'], ['8d', '8s', 'Ac', 'Ad', 'Jh']], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.08, 0.12, 0, 0, 0.06, 0.12, 0, 0, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.12, 0.12, 0.12, 0.12, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24]}",0.0,0.0
6-max,6,"[0.01, 0.02]","['37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff', '323ba4b2']",[Qd 9d],"['', '', '', '[Qd 9d]', '', '']","{'player': ['37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff', '323ba4b2'], 'stack': [1.32, 1.82, 2.09, 1.72, 2.34, 1.42, 1.32, 1.82, 2.04, 1.42, 1.32, 1.82, 2.29, 1.72, 2.34, 1.42], 'action': ['sb', 'bb', 'raise', 'fold', 'fold', 'call', 'fold', 'fold', 'bet', 'fold', 'lose', 'lose', 'win', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0.06, 0, 0, 0.06, 0, 0, 0.05, 0, -0.01, -0.02, 0.09, 0, 0, -0.06], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 2, 5, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], ['8h', 'Jh', '4s'], ['8h', 'Jh', '4s'], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.09, 0.09, 0.09, 0.15, 0.15, 0.15, 0.05, 0.05, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997]}",0.0,0.0
6-max,4,"[0.01, 0.02]","['d403ba1f', 'fa32eae8', '4ecc635d', 'Hero']",[5c 9h],"['', '', '', '[5c 9h]']","{'player': ['d403ba1f', 'fa32eae8', '4ecc635d', 'Hero', 'd403ba1f', 'd403ba1f', 'fa32eae8', '4ecc635d', 'Hero'], 'stack': [2.02, 3.97, 0.47, 1.41, 2.02, 2.02, 4.01, 0.47, 1.41], 'action': ['sb', 'bb', 'fold', 'fold', 'fold', 'lose', 'win', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0, -0.01, 0.01, 0, 0], 'round': [0, 0, 0, 0, 0, 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 0, 0, 1, 2, 3], 'tables_cards': [[], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.03, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.019999999999999997, 0.019999999999999997, 0.019999999999999997, 0.019999999999999997]}",0.0,0.0
6-max,4,"[0.01, 0.02]","['fa32eae8', '4ecc635d', 'Hero', 'd403ba1f']",[Kh 8s],"['', '', '[Kh 8s]', '']","{'player': ['fa32eae8', '4ecc635d', 'Hero', 'd403ba1f', 'fa32eae8', '4ecc635d', 'fa32eae8', '4ecc635d', 'Hero', 'd403ba1f'], 'stack': [3.99, 0.45, 1.41, 1.96, 3.99, 0.45, 3.99, 0.45, 1.41, 2.09], 'action': ['sb', 'bb', 'fold', 'raise', 'fold', 'fold', 'lose', 'lose', 'lose', 'win'], 'actions_detail': [0.01, 0.02, 0, 0.06, 0, 0, -0.01, -0.02, 0, 0.03], 'round': [0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 0, 1, 0, 1, 2, 3], 'tables_cards': [[], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.03, 0.09, 0.09, 0.09, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999]}",0.0,0.0
6-max,6,"[0.01, 0.02]","['e2dccde1', '95bf91b2', 'Hero', 'a58d11ff', '323ba4b2', '37e20760']",[8s 7c],"['', '', '[8s 7c]', '', '', '']","{'player': ['e2dccde1', '95bf91b2', 'Hero', 'a58d11ff', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff', '323ba4b2', '37e20760'], 'stack': [1.81, 2.22, 1.72, 2.34, 1.42, 1.32, 1.76, 2.22, 1.88, 2.22, 1.72, 2.34, 1.42, 1.32], 'action': ['sb', 'bb', 'fold', 'fold', 'fold', 'fold', 'raise', 'fold', 'win', 'lose', 'lose', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0, 0, 0.06, 0, 0.02, -0.02, 0, 0, 0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.08, 0.08, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994]}",0.0,0.0
6-max,6,"[0.01, 0.02]","['95bf91b2', 'Hero', 'a58d11ff', '323ba4b2', '37e20760', 'e2dccde1']",[4s 9s],"['', '[4s 9s]', '', '', '', '']","{'player': ['95bf91b2', 'Hero', 'a58d11ff', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero', '95bf91b2', 'Hero', 'a58d11ff', '323ba4b2', '37e20760', 'e2dccde1'], 'stack': [2.21, 1.7, 2.28, 1.42, 1.32, 1.84, 2.21, 1.7, 2.21, 1.7, 2.41, 1.42, 1.32, 1.84], 'action': ['sb', 'bb', 'raise', 'fold', 'fold', 'fold', 'fold', 'fold', 'lose', 'lose', 'win', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0.06, 0, 0, 0, 0, 0, -0.01, -0.02, 0.03, 0, 0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999]}",0.0,0.0
6-max,4,"[0.01, 0.02]","['4ecc635d', 'Hero', 'd403ba1f', 'fa32eae8']",[4d Qs],"['', '[4d Qs]', '', '']","{'player': ['4ecc635d', 'Hero', 'd403ba1f', 'fa32eae8', '4ecc635d', 'Hero', '4ecc635d', 'Hero', 'd403ba1f', 'fa32eae8'], 'stack': [0.44, 1.39, 2.05, 3.93, 0.44, 1.39, 0.44, 1.39, 2.05, 4.06], 'action': ['sb', 'bb', 'fold', 'raise', 'fold', 'fold', 'lose', 'lose', 'lose', 'win'], 'actions_detail': [0.01, 0.02, 0, 0.06, 0, 0, -0.01, -0.02, 0, 0.03], 'round': [0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 0, 1, 0, 1, 2, 3], 'tables_cards': [[], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.03, 0.09, 0.09, 0.09, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999]}",0.0,0.0
6-max,6,"[0.01, 0.02]","['Hero', 'a58d11ff', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2']",[Qd 4d],"['[Qd 4d]', '', '', '', '', '']","{'player': ['Hero', 'a58d11ff', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'Hero', 'a58d11ff', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2'], 'stack': [1.69, 2.35, 1.42, 1.32, 1.84, 2.21, 1.69, 1.69, 2.39, 1.42, 1.32, 1.84, 2.21], 'action': ['sb', 'bb', 'fold', 'fold', 'fold', 'fold', 'fold', 'lose', 'win', 'lose', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0, 0, 0, -0.01, 0.01, 0, 0, 0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.019999999999999997, 0.019999999999999997, 0.019999999999999997, 0.019999999999999997, 0.019999999999999997, 0.019999999999999997]}",0.0,0.0
6-max,6,"[0.01, 0.02]","['a58d11ff', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero']",[3c 2d],"['', '', '', '', '', '[3c 2d]']","{'player': ['a58d11ff', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff', '323ba4b2', 'a58d11ff', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero'], 'stack': [2.37, 1.4, 1.32, 1.84, 2.21, 1.69, 2.32, 1.4, 2.44, 1.4, 1.32, 1.84, 2.21, 1.69], 'action': ['sb', 'bb', 'fold', 'fold', 'fold', 'fold', 'raise', 'fold', 'win', 'lose', 'lose', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0, 0, 0.06, 0, 0.02, -0.02, 0, 0, 0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.08, 0.08, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994]}",0.0,0.0
6-max,4,"[0.01, 0.02]","['Hero', 'd403ba1f', 'fa32eae8', '4ecc635d']",[Qd As],"['[Qd As]', '', '', '']","{'player': ['Hero', 'd403ba1f', 'fa32eae8', '4ecc635d', 'Hero', 'd403ba1f', 'Hero', 'd403ba1f', 'Hero', 'd403ba1f', 'fa32eae8', '4ecc635d'], 'stack': [1.38, 2.03, 4.02, 0.44, 1.33, 1.85, 0.0, 1.85, 2.76, 1.85, 4.02, 0.44], 'action': ['sb', 'bb', 'fold', 'fold', 'raise', 'raise', 'raise', 'fold', 'win', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0.06, 0.2, 1.39, 0, 0.2, -0.2, 0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 0, 1, 0, 1, 0, 1, 2, 3], 'tables_cards': [[], [], [], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.08, 0.26, 1.5899999999999999, 1.5899999999999999, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.3999999999999999, 0.3999999999999999, 0.3999999999999999, 0.3999999999999999]}",0.02,0.0
6-max,6,"[0.01, 0.02]","['323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff']",[3s 5d],"['', '', '', '', '[3s 5d]', '']","{'player': ['323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff', '323ba4b2', '323ba4b2', '37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff'], 'stack': [1.39, 1.3, 1.84, 2.21, 1.69, 2.4, 1.39, 1.39, 1.34, 1.84, 2.21, 1.69, 2.4], 'action': ['sb', 'bb', 'fold', 'fold', 'fold', 'fold', 'fold', 'lose', 'win', 'lose', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0, 0, 0, -0.01, 0.01, 0, 0, 0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.019999999999999997, 0.019999999999999997, 0.019999999999999997, 0.019999999999999997, 0.019999999999999997, 0.019999999999999997]}",0.0,0.0
6-max,6,"[0.01, 0.02]","['37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff', '323ba4b2']",[Js 6h],"['', '', '', '[Js 6h]', '', '']","{'player': ['37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff', '323ba4b2', '37e20760', 'e2dccde1', '37e20760', 'e2dccde1', '37e20760', '37e20760', 'e2dccde1', '37e20760', '37e20760', 'e2dccde1', '37e20760', '37e20760', 'e2dccde1', '95bf91b2', 'Hero', 'a58d11ff', '323ba4b2'], 'stack': [1.32, 1.82, 2.21, 1.69, 2.4, 1.39, 1.31, 1.82, 1.31, 1.8, 1.29, 1.29, 1.72, 1.21, 1.21, 1.54, 1.21, 1.21, 2.13, 2.21, 1.69, 2.4, 1.39], 'action': ['sb', 'bb', 'fold', 'fold', 'fold', 'fold', 'call', 'check', 'check', 'bet', 'call', 'check', 'bet', 'call', 'check', 'bet', 'fold', 'lose', 'win', 'lose', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0, 0, 0.01, 0, 0, 0.02, 0.02, 0, 0.08, 0.08, 0, 0.18, 0, -0.12, 0.12, 0, 0, 0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], ['8c', '3c', 'Qc'], ['8c', '3c', 'Qc'], ['8c', '3c', 'Qc'], ['8c', '3c', 'Qc', '5h'], ['8c', '3c', 'Qc', '5h'], ['8c', '3c', 'Qc', '5h'], ['8c', '3c', 'Qc', '5h', 'Qh'], ['8c', '3c', 'Qc', '5h', 'Qh'], ['8c', '3c', 'Qc', '5h', 'Qh'], ['8c', '3c', 'Qc', '5h', 'Qh'], ['8c', '3c', 'Qc', '5h', 'Qh'], ['8c', '3c', 'Qc', '5h', 'Qh'], ['8c', '3c', 'Qc', '5h', 'Qh'], ['8c', '3c', 'Qc', '5h', 'Qh'], ['8c', '3c', 'Qc', '5h', 'Qh']], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.04, 0.04, 0, 0.02, 0.04, 0, 0.08, 0.16, 0, 0.18, 0.18, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994, 0.07999999999999999, 0.07999999999999999, 0.07999999999999999, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24]}",0.01,0.0
